mode,date,tap,time,count
lightrail,20160727,off,17:00,472
lightrail,20160727,off,08:00,597
lightrail,20160727,off,16:00,574
lightrail,20160727,off,21:15,156
lightrail,20160727,off,23:15,49
lightrail,20160727,off,13:00,361
lightrail,20160727,off,20:00,205
lightrail,20160727,off,12:30,364
lightrail,20160727,off,12:15,289
lightrail,20160727,off,09:30,336
lightrail,20160727,off,07:00,185
lightrail,20160727,off,14:45,388
lightrail,20160727,off,14:15,313
lightrail,20160727,off,08:45,756
lightrail,20160727,off,09:15,424
lightrail,20160727,off,23:30,75
lightrail,20160727,off,22:15,122
lightrail,20160727,off,10:00,273
lightrail,20160727,off,14:30,345
lightrail,20160727,off,18:15,616
lightrail,20160727,off,18:30,460
lightrail,20160727,off,-1,1404
lightrail,20160727,off,15:30,563
lightrail,20160727,off,20:45,179
lightrail,20160727,off,07:45,485
lightrail,20160727,off,23:00,98
lightrail,20160727,off,08:15,699
lightrail,20160725,on,19:00,308
lightrail,20160725,on,13:30,886
lightrail,20160725,on,12:00,680
lightrail,20160725,on,15:45,654
lightrail,20160725,on,09:15,518
lightrail,20160725,on,10:45,605
lightrail,20160725,on,06:00,192
lightrail,20160725,on,00:00,36
lightrail,20160725,on,11:45,560
lightrail,20160725,on,05:45,229
lightrail,20160725,on,04:45,136
lightrail,20160725,on,08:15,821
lightrail,20160725,on,05:00,128
lightrail,20160725,on,11:00,690
lightrail,20160725,on,16:15,646
lightrail,20160725,on,21:30,149
lightrail,20160725,on,23:15,63
lightrail,20160725,on,20:15,166
lightrail,20160725,on,21:00,176
lightrail,20160725,on,14:00,661
lightrail,20160725,on,22:00,141
lightrail,20160725,on,07:15,412
lightrail,20160725,on,22:30,114
lightrail,20160725,on,17:30,842
lightrail,20160725,on,20:30,184
lightrail,20160725,on,10:15,559
lightrail,20160725,on,17:15,734
lightrail,20160725,on,08:30,818
lightrail,20160725,on,10:30,644
lightrail,20160725,on,09:00,630
lightrail,20160725,on,07:30,544
lightrail,20160725,on,16:45,596
lightrail,20160725,on,06:30,199
lightrail,20160725,on,13:45,722
lightrail,20160725,on,18:00,642
lightrail,20160725,on,23:45,37
lightrail,20160725,on,15:30,709
lightrail,20160725,on,11:15,695
lightrail,20160725,on,18:45,342
lightrail,20160725,on,11:30,678
lightrail,20160725,on,15:15,771
lightrail,20160725,on,19:45,164
lightrail,20160725,on,19:15,247
lightrail,20160725,on,19:30,211
lightrail,20160725,on,06:15,194
lightrail,20160725,on,15:00,740
lightrail,20160725,on,21:45,157
lightrail,20160725,on,12:45,691
lightrail,20160725,on,13:15,891
lightrail,20160725,on,05:30,122
lightrail,20160725,on,17:45,729
lightrail,20160725,on,17:00,746
lightrail,20160725,on,08:00,873
lightrail,20160725,on,16:00,637
lightrail,20160725,on,21:15,149
lightrail,20160725,on,05:15,159
lightrail,20160725,on,13:00,818
lightrail,20160725,on,20:00,180
lightrail,20160725,on,12:30,821
lightrail,20160725,on,12:15,736
lightrail,20160725,on,09:30,463
lightrail,20160725,on,07:00,257
lightrail,20160725,on,14:45,657
lightrail,20160725,on,14:15,643
lightrail,20160725,on,04:30,136
lightrail,20160725,on,08:45,670
lightrail,20160725,on,16:30,563
lightrail,20160725,on,22:15,105
lightrail,20160725,on,22:45,118
lightrail,20160725,on,10:00,572
lightrail,20160725,on,14:30,821
lightrail,20160725,on,18:15,526
lightrail,20160725,on,18:30,380
lightrail,20160725,on,06:45,200
lightrail,20160725,on,20:45,135
lightrail,20160725,on,07:45,750
lightrail,20160725,on,23:00,81
lightrail,20160725,on,09:45,485
lightrail,20160725,off,19:00,366
lightrail,20160725,off,13:30,906
lightrail,20160725,off,12:00,580
lightrail,20160725,off,15:45,685
lightrail,20160725,off,09:15,655
lightrail,20160725,off,10:45,546
lightrail,20160725,off,06:00,162
lightrail,20160725,off,00:00,37
lightrail,20160725,off,11:45,574
lightrail,20160725,off,05:45,142
lightrail,20160725,off,04:45,139
lightrail,20160725,off,08:15,829
lightrail,20160725,off,05:00,127
lightrail,20160725,off,11:00,673
lightrail,20160725,off,16:15,518
lightrail,20160725,off,21:30,121
lightrail,20160725,off,23:30,64
lightrail,20160725,off,23:15,84
lightrail,20160725,off,20:15,205
lightrail,20160725,off,21:00,144
lightrail,20160725,off,14:00,647
lightrail,20160725,off,22:00,140
lightrail,20160725,off,07:15,295
lightrail,20160725,off,22:30,104
lightrail,20160725,off,17:30,784
lightrail,20160725,off,20:30,178
lightrail,20160725,off,10:15,519
lightrail,20160725,off,17:15,623
lightrail,20160725,off,08:30,863
lightrail,20160725,off,10:30,631
lightrail,20160725,off,09:00,717
lightrail,20160725,off,07:30,385
lightrail,20160725,off,16:45,545
lightrail,20160725,off,06:30,173
lightrail,20160725,off,13:45,787
lightrail,20160725,off,18:00,585
lightrail,20160725,off,15:00,625
lightrail,20160725,off,-1,886
lightrail,20160725,off,11:15,725
lightrail,20160725,off,18:45,405
lightrail,20160725,off,11:30,633
lightrail,20160725,off,15:15,686
lightrail,20160725,off,19:45,196
lightrail,20160725,off,19:15,294
lightrail,20160725,off,19:30,231
lightrail,20160725,off,06:15,172
lightrail,20160725,off,00:15,35
lightrail,20160725,off,21:45,170
lightrail,20160725,off,12:45,676
lightrail,20160725,off,13:15,861
lightrail,20160725,off,05:30,137
lightrail,20160725,off,17:45,780
lightrail,20160725,off,17:00,559
lightrail,20160725,off,08:00,736
lightrail,20160725,off,16:00,629
lightrail,20160725,off,21:15,159
lightrail,20160725,off,05:15,127
lightrail,20160725,off,13:00,735
lightrail,20160725,off,20:00,136
lightrail,20160725,off,12:30,830
lightrail,20160725,off,12:15,760
lightrail,20160725,off,09:30,496
lightrail,20160725,off,07:00,173
lightrail,20160725,off,14:45,770
lightrail,20160725,off,14:15,638
lightrail,20160725,off,04:30,116
lightrail,20160725,off,08:45,802
lightrail,20160725,off,16:30,554
lightrail,20160725,off,22:15,134
lightrail,20160725,off,22:45,97
lightrail,20160725,off,10:00,560
lightrail,20160725,off,14:30,624
lightrail,20160725,off,18:15,639
lightrail,20160725,off,18:30,546
lightrail,20160725,off,06:45,192
lightrail,20160725,off,15:30,766
lightrail,20160725,off,20:45,162
lightrail,20160725,off,07:45,528
lightrail,20160725,off,23:00,130
lightrail,20160725,off,09:45,516
<?xml version="1.0" encoding="utf-8"?>
<result>Downloadedtime_20160725-31.csv</result>
